Party,Name,Votes,NameBallot,majority,Event,year,type,State,ParliamentCode,SeatName,EligibleVoters,MalayVoters,ChineseVoters,IndianVoters,OtherVoters,BumiMuslimVoters,BumiNonmuslimVoters,SabahBumiVoters,Early,Postal,Spoilt,Turnout,Unreturned
WARISAN,MOHD AZIS BIN JAMMAN,28420,MOHD AZIS BIN JAMMAN,12984,2018-GE,2018,GE,SB,P171,SEPANGGAR,62415,19,20,0,6,0,0,55,59390,3014,0,0,0
UMNO,ABD RAHMAN DAHLAN,15436,ABD RAHMAN BIN DAHLAN,0,2018-GE,2018,GE,SB,P171,SEPANGGAR,62415,19,20,0,6,0,0,55,59390,3014,0,0,0
SAPP,JEFFREY KUMIN,2958,JEFFREY KUMIN,0,2018-GE,2018,GE,SB,P171,SEPANGGAR,62415,19,20,0,6,0,0,55,59390,3014,0,0,0
PCS,ROBERT SOPINING,971,ROBERT SOPINING,0,2018-GE,2018,GE,SB,P171,SEPANGGAR,62415,19,20,0,6,0,0,55,59390,3014,0,0,0
UMNO,DATUK JUMAT BIN IDRIS,22845,0,9442,2013-GE,2013,GE,SB,P171,SEPANGGAR,53374,0,19,0,3,52,26,0,0,0,1167,43416,0
DAP,JEFFREY KUMIN @ JOHN,13403,0,0,2013-GE,2013,GE,SB,P171,SEPANGGAR,53374,0,19,0,3,52,26,0,0,0,1167,43416,0
SAPP,CHIN HON KIONG,4070,0,0,2013-GE,2013,GE,SB,P171,SEPANGGAR,53374,0,19,0,3,52,26,0,0,0,1167,43416,0
STAR,DANIEL JOHN JAMBUN,1931,0,0,2013-GE,2013,GE,SB,P171,SEPANGGAR,53374,0,19,0,3,52,26,0,0,0,1167,43416,0
SAPP,DATUK ERIC ENCHIN MAJIMBUN,16884,0,11461,2008-GE,2008,GE,SB,P171,SEPANGGAR,39251,0,22,0,1,0,0,0,0,0,790,26990,184
PKR,MOHAMAD IBRAHIM @ PAUL KULELING,5423,0,0,2008-GE,2008,GE,SB,P171,SEPANGGAR,39251,0,22,0,1,0,0,0,0,0,790,26990,184
DAP,EWOL MUNJI @ EDWARD EWOL MUNJI,3709,0,0,2008-GE,2008,GE,SB,P171,SEPANGGAR,39251,0,22,0,1,0,0,0,0,0,790,26990,184
SAPP,Eric Majimbun,16426,0,11225,2004-GE,2004,GE,SB,P171,SEPANGGAR,21988,0,22,0,0,49,29,0,0,0,361,26990,0
PKR,Saidatul Badru Said,5201,0,0,2004-GE,2004,GE,SB,P171,SEPANGGAR,21988,0,22,0,0,49,29,0,0,0,361,26990,0
DAP,CHAN FOONG HIN,31632,CHAN FOONG HIN,24086,2018-GE,2018,GE,SB,P172,KOTA KINABALU,56220,8,64,0,4,0,0,25,54696,1512,0,0,0
PBS,JOSEPH LEE,7546,DR JOSEPH LEE HAN KYUN,0,2018-GE,2018,GE,SB,P172,KOTA KINABALU,56220,8,64,0,4,0,0,25,54696,1512,0,0,0
SAPP,YONG TECK LEE,3132,YONG TECK LEE,0,2018-GE,2018,GE,SB,P172,KOTA KINABALU,56220,8,64,0,4,0,0,25,54696,1512,0,0,0
DAP,WONG SZE PHIN @ JIMMY,28516,0,18959,2013-GE,2013,GE,SB,P172,KOTA KINABALU,50516,0,70,0,2,15,13,0,0,0,506,39488,0
PBS,CHIN TEK MING,9557,0,0,2013-GE,2013,GE,SB,P172,KOTA KINABALU,50516,0,70,0,2,15,13,0,0,0,506,39488,0
STAR,LIEW HOCK LEONG @ MICHAEL,909,0,0,2013-GE,2013,GE,SB,P172,KOTA KINABALU,50516,0,70,0,2,15,13,0,0,0,506,39488,0
DAP,HIEW KING CHIEW,9464,0,106,2008-GE,2008,GE,SB,P172,KOTA KINABALU,43714,0,78,0,1,0,0,0,0,0,326,28017,108
PKR,CHRISTINA LIEW,9358,0,0,2008-GE,2008,GE,SB,P172,KOTA KINABALU,43714,0,78,0,1,0,0,0,0,0,326,28017,108
PBS,CHIN TECK MING,8420,0,0,2008-GE,2008,GE,SB,P172,KOTA KINABALU,43714,0,78,0,1,0,0,0,0,0,326,28017,108
IND,KONG YU KIONG,341,0,0,2008-GE,2008,GE,SB,P172,KOTA KINABALU,43714,0,78,0,1,0,0,0,0,0,326,28017,108
PBS,Yee Moh Chai,16047,0,10860,2004-GE,2004,GE,SB,P172,KOTA KINABALU,43121,0,78,0,0,12,9,0,0,0,294,25151,11
DAP,Hiew King Chew,5187,0,0,2004-GE,2004,GE,SB,P172,KOTA KINABALU,43121,0,78,0,0,12,9,0,0,0,294,25151,11
PKR,Christina Liew Chin Jin,3511,0,0,2004-GE,2004,GE,SB,P172,KOTA KINABALU,43121,0,78,0,0,12,9,0,0,0,294,25151,11
PKR,AWANG HUSAINI BIN SAHARI,14106,AWANG HUSAINI BIN DATUK SAHARI,2339,2018-GE,2018,GE,SB,P173,PUTATAN,41312,24,16,0,7,0,0,53,37567,3740,0,0,0
UPKO,MAKIN @ MARCUS MAJIGOH,11767,DATUK DR MARCUS MAKIN MOJIGOH,0,2018-GE,2018,GE,SB,P173,PUTATAN,41312,24,16,0,7,0,0,53,37567,3740,0,0,0
PAS,ZULZAIM HILMEE ABIDIN,2434,ZULZAIM HILMEE ABIDIN,0,2018-GE,2018,GE,SB,P173,PUTATAN,41312,24,16,0,7,0,0,53,37567,3740,0,0,0
HARAPAN RAKYAT,JIVOL @ EDMUND BIN DOUDILIM,1755,EDMUND JIVOL DOUDILIM,0,2018-GE,2018,GE,SB,P173,PUTATAN,41312,24,16,0,7,0,0,53,37567,3740,0,0,0
ANAK NEGERI,MIL KUSIN BIN ABDILLAH,728,MIL KUSIN ABDILLAH SULAI,0,2018-GE,2018,GE,SB,P173,PUTATAN,41312,24,16,0,7,0,0,53,37567,3740,0,0,0
UPKO,MAKIN @ MARCUS MOJIGOH,17465,0,9507,2013-GE,2013,GE,SB,P173,PUTATAN,37490,0,19,0,3,63,15,0,0,0,665,29760,0
DAP,LEE HAN KYUN @ JOSEPH LEE,7958,0,0,2013-GE,2013,GE,SB,P173,PUTATAN,37490,0,19,0,3,63,15,0,0,0,665,29760,0
STAR,AWANG AHMAD SAH,2604,0,0,2013-GE,2013,GE,SB,P173,PUTATAN,37490,0,19,0,3,63,15,0,0,0,665,29760,0
SAPP,DULI @ DULLIE BIN MARI @ MARIE,1068,0,0,2013-GE,2013,GE,SB,P173,PUTATAN,37490,0,19,0,3,63,15,0,0,0,665,29760,0
UPKO,DATUK DR MARCUS MOJIGOH,13737,0,6445,2008-GE,2008,GE,SB,P173,PUTATAN,34935,0,24,0,1,0,0,0,0,0,608,23296,741
PKR,SAUKINAH YUSOF,7292,0,0,2008-GE,2008,GE,SB,P173,PUTATAN,34935,0,24,0,1,0,0,0,0,0,608,23296,741
IND,RAMZAH AHMAD,918,0,0,2008-GE,2008,GE,SB,P173,PUTATAN,34935,0,24,0,1,0,0,0,0,0,608,23296,741
UPKO,Marcus Mojigoh,13816,0,7832,2004-GE,2004,GE,SB,P173,PUTATAN,34123,0,24,0,0,63,13,0,0,0,725,21252,0
PKR,Awang Ahmad Sah,5984,0,0,2004-GE,2004,GE,SB,P173,PUTATAN,34123,0,24,0,0,63,13,0,0,0,725,21252,0
WARISAN,IGNATIUS DORELL LEIKING,32470,DARELL LEIKING,23473,2018-GE,2018,GE,SB,P174,PENAMPANG,53131,6,35,0,2,0,0,57,51097,2027,0,0,0
UPKO,CAESAR MANDELA MALAKUN,8997,CEASAR MANDELA MALAKUN,0,2018-GE,2018,GE,SB,P174,PENAMPANG,53131,6,35,0,2,0,0,57,51097,2027,0,0,0
SOLIDARITI,CLEFTUS STEPHEN SPINE,1196,CLEFTUS STEPHEN SPINE,0,2018-GE,2018,GE,SB,P174,PENAMPANG,53131,6,35,0,2,0,0,57,51097,2027,0,0,0
ANAK NEGERI,EDWIN @ JACK BOSI,445,DR EDWIN @ JACK BOSI,0,2018-GE,2018,GE,SB,P174,PENAMPANG,53131,6,35,0,2,0,0,57,51097,2027,0,0,0
PKR,IGNATIUS DORELL LEIKING,22598,0,10216,2013-GE,2013,GE,SB,P174,PENAMPANG,44323,0,32,0,2,16,50,0,0,0,454,36553,0
UPKO,BERNARD GILUK DOMPOK,12382,0,0,2013-GE,2013,GE,SB,P174,PENAMPANG,44323,0,32,0,2,16,50,0,0,0,454,36553,0
STAR,MELANIA @ MELANIE ANNOL,1119,0,0,2013-GE,2013,GE,SB,P174,PENAMPANG,44323,0,32,0,2,16,50,0,0,0,454,36553,0
UPKO,TAN SRI BERNARD GILUK DOMPOK,13400,0,3063,2008-GE,2008,GE,SB,P174,PENAMPANG,35821,0,33,0,1,0,0,0,0,0,540,25552,175
PKR,DR EDWIN BOSI,10337,0,0,2008-GE,2008,GE,SB,P174,PENAMPANG,35821,0,33,0,1,0,0,0,0,0,540,25552,175
IND,ANTHONY TIBOK,696,0,0,2008-GE,2008,GE,SB,P174,PENAMPANG,35821,0,33,0,1,0,0,0,0,0,540,25552,175
PASOK,LIVIRED MISSIH @ WILLYBROAD MISSI,404,0,0,2008-GE,2008,GE,SB,P174,PENAMPANG,35821,0,33,0,1,0,0,0,0,0,540,25552,175
UPKO,Donald Peter Mojuntin,16032,0,12707,2004-GE,2004,GE,SB,P174,PENAMPANG,32832,0,33,0,0,11,55,0,0,0,436,21680,0
DAP,Jomilon Mojountin,3325,0,0,2004-GE,2004,GE,SB,P174,PENAMPANG,32832,0,33,0,0,11,55,0,0,0,436,21680,0
IND,Joseph Sulaiman,960,0,0,2004-GE,2004,GE,SB,P174,PENAMPANG,32832,0,33,0,0,11,55,0,0,0,436,21680,0
PKR,Blaise Mosidin,927,0,0,2004-GE,2004,GE,SB,P174,PENAMPANG,32832,0,33,0,0,11,55,0,0,0,436,21680,0
WARISAN,AHMAD BIN HASSAN,17394,AHMAD BIN HASSAN,325,2018-GE,2018,GE,SB,P175,PAPAR,43586,11,8,0,5,0,0,76,42684,899,0,0,0
UMNO,ROSNAH ABD RASHID SHIRLIN,17069,ROSNAH HJ ABD RASHID SHIRLIN,0,2018-GE,2018,GE,SB,P175,PAPAR,43586,11,8,0,5,0,0,76,42684,899,0,0,0
SOLIDARITI,JAMIL WILLIAM CORE,892,JAMIL BIN WILLIAM CORE,0,2018-GE,2018,GE,SB,P175,PAPAR,43586,11,8,0,5,0,0,76,42684,899,0,0,0
PCS,ELBERT BIN SIKUIL,481,ELBERT BIN SIKUIL,0,2018-GE,2018,GE,SB,P175,PAPAR,43586,11,8,0,5,0,0,76,42684,899,0,0,0
UMNO,DATUK ROSNAH BINTI HJ ABD RASHID SHIRLIN,21196,0,10535,2013-GE,2013,GE,SB,P175,PAPAR,38771,0,9,0,1,60,30,0,0,0,499,33194,0
PKR,MOHAMMAD YAHYA @ YAHYA BIN LAMPONG,10661,0,0,2013-GE,2013,GE,SB,P175,PAPAR,38771,0,9,0,1,60,30,0,0,0,499,33194,0
STAR,BALON BIN MUJIM,838,0,0,2013-GE,2013,GE,SB,P175,PAPAR,38771,0,9,0,1,60,30,0,0,0,499,33194,0
UMNO,ROSNAH ABDUL RASHID SHIRLIN,15352,0,9574,2008-GE,2008,GE,SB,P175,PAPAR,32279,0,12,0,0,0,0,0,0,0,651,24913,435
PKR,WAHAB IDRIS,5778,0,0,2008-GE,2008,GE,SB,P175,PAPAR,32279,0,12,0,0,0,0,0,0,0,651,24913,435
IND,DATUK PATRICK SINDU,2268,0,0,2008-GE,2008,GE,SB,P175,PAPAR,32279,0,12,0,0,0,0,0,0,0,651,24913,435
IND,MOHD HASHIM YUSSUP,429,0,0,2008-GE,2008,GE,SB,P175,PAPAR,32279,0,12,0,0,0,0,0,0,0,651,24913,435
UMNO,Rosnah Abdul Rashid Shirlin,0,0,0,2004-GE,2004,GE,SB,P175,PAPAR,31275,0,12,0,0,63,25,0,0,0,0,0,0
UMNO,ANIFAH AMAN,11942,ANIFAH AMAN,156,2018-GE,2018,GE,SB,P176,KIMANIS,29618,12,4,0,5,0,0,79,29607,9,0,0,0
WARISAN,KARIM BIN BUJANG,11786,KARIM BIN BUJANG,0,2018-GE,2018,GE,SB,P176,KIMANIS,29618,12,4,0,5,0,0,79,29607,9,0,0,0
HARAPAN RAKYAT,JAAFAR BIN ISMAIL,1300,JAAFAR BIN ISMAIL,0,2018-GE,2018,GE,SB,P176,KIMANIS,29618,12,4,0,5,0,0,79,29607,9,0,0,0
UMNO,DATUK ANIFAH BIN AMAN @ HANIFF AMMAN,13754,0,5723,2013-GE,2013,GE,SB,P176,KIMANIS,26628,0,4,0,2,60,34,0,0,0,453,23128,0
PKR,JAAFAR BIN ISMAIL,8031,0,0,2013-GE,2013,GE,SB,P176,KIMANIS,26628,0,4,0,2,60,34,0,0,0,453,23128,0
SAPP,JAMIL BIN WILLIAM CORE,650,0,0,2013-GE,2013,GE,SB,P176,KIMANIS,26628,0,4,0,2,60,34,0,0,0,453,23128,0
STAR,LUSIN BIN BALANGON,240,0,0,2013-GE,2013,GE,SB,P176,KIMANIS,26628,0,4,0,2,60,34,0,0,0,453,23128,0
UMNO,DATUK ANIFAH AMAN,10242,0,5453,2008-GE,2008,GE,SB,P176,KIMANIS,22239,0,7,0,0,0,0,0,0,0,500,17367,16
IND,JAAFAR ISMAIL,4789,0,0,2008-GE,2008,GE,SB,P176,KIMANIS,22239,0,7,0,0,0,0,0,0,0,500,17367,16
PKR,ISMAIL BONGSU,1615,0,0,2008-GE,2008,GE,SB,P176,KIMANIS,22239,0,7,0,0,0,0,0,0,0,500,17367,16
IND,BENJAMIN BASINTA,205,0,0,2008-GE,2008,GE,SB,P176,KIMANIS,22239,0,7,0,0,0,0,0,0,0,500,17367,16
UMNO,Anifah Aman,9655,0,5108,2004-GE,2004,GE,SB,P176,KIMANIS,21576,0,7,0,0,68,25,0,0,0,500,15126,0
PKR,Awang Tengah Awang Amin,4547,0,0,2004-GE,2004,GE,SB,P176,KIMANIS,21576,0,7,0,0,68,25,0,0,0,500,15126,0
UMNO,AZIZAH BINTI MOHD DUN,11354,DATUK AZIZAH BINTI MOHD DUN,3331,2018-GE,2018,GE,SB,P177,BEAUFORT,33342,9,7,0,3,0,0,81,33142,199,0,0,0
HARAPAN RAKYAT,LAJIM BIN UKIN,8023,LAJIM BIN UKIN (DATUK SERI PANGLIMA),0,2018-GE,2018,GE,SB,P177,BEAUFORT,33342,9,7,0,3,0,0,81,33142,199,0,0,0
PKR,JOHAN @ CHRISTOPHER BIN OT GHANI,7835,DATUK JOHN OT GHANI,0,2018-GE,2018,GE,SB,P177,BEAUFORT,33342,9,7,0,3,0,0,81,33142,199,0,0,0
UMNO,DATUK AZIZAH BINTI MOHD DUN,12827,0,673,2013-GE,2013,GE,SB,P177,BEAUFORT,30097,0,8,0,1,61,30,0,0,0,559,25949,0
PKR,LAJIM BIN UKIN,12154,0,0,2013-GE,2013,GE,SB,P177,BEAUFORT,30097,0,8,0,1,61,30,0,0,0,559,25949,0
STAR,GUAN DEE BIN KOH HOI,409,0,0,2013-GE,2013,GE,SB,P177,BEAUFORT,30097,0,8,0,1,61,30,0,0,0,559,25949,0
UMNO,DATUK LAJIM UKIN,14780,0,10914,2008-GE,2008,GE,SB,P177,BEAUFORT,26788,0,12,0,0,0,0,0,0,0,681,19346,19
PKR,LAJIM YUSOF,3866,0,0,2008-GE,2008,GE,SB,P177,BEAUFORT,26788,0,12,0,0,0,0,0,0,0,681,19346,19
UMNO,Azizah Mohd Dun,0,0,0,2004-GE,2004,GE,SB,P177,BEAUFORT,26461,0,12,0,0,63,26,0,0,0,0,0,0
UMNO,YAMANI HAFEZ MUSA,12038,HAFEZ MUSA,852,2018-GE,2018,GE,SB,P178,SIPITANG,31882,11,4,0,3,0,0,82,31739,143,0,0,0
WARISAN,NOOR HAYATY BINTI MUSTAPHA,11186,NOOR HAYATY BINTI MUSTAPHA,0,2018-GE,2018,GE,SB,P178,SIPITANG,31882,11,4,0,3,0,0,82,31739,143,0,0,0
HARAPAN RAKYAT,DAYANG AEZZY BINTI LIMAN,1547,DAYANG AEZZY BINTI LIMAN,0,2018-GE,2018,GE,SB,P178,SIPITANG,31882,11,4,0,3,0,0,82,31739,143,0,0,0
UMNO,DATUK SAPAWI BIN AMAT WASALI @ AHMAD,16377,0,9469,2013-GE,2013,GE,SB,P178,SIPITANG,29177,0,4,0,1,58,36,0,0,0,539,24329,0
PKR,RAMLE BIN DUA @ RAMLI DUA LEE,6908,0,0,2013-GE,2013,GE,SB,P178,SIPITANG,29177,0,4,0,1,58,36,0,0,0,539,24329,0
SAPP,KAMIS BIN DAMING,505,0,0,2013-GE,2013,GE,SB,P178,SIPITANG,29177,0,4,0,1,58,36,0,0,0,539,24329,0
UMNO,DATUK SAPAWI AHMAD,11905,0,6146,2008-GE,2008,GE,SB,P178,SIPITANG,24145,0,5,0,0,0,0,0,0,0,531,18211,16
PKR,KARIM TASSIM,5759,0,0,2008-GE,2008,GE,SB,P178,SIPITANG,24145,0,5,0,0,0,0,0,0,0,531,18211,16
UMNO,Yusof Yacob,0,0,0,2004-GE,2004,GE,SB,P178,SIPITANG,23542,0,5,0,0,81,14,0,0,0,0,0,0
PKR,JONATHAN BIN YASIN,14880,JONATHAN BIN YASIN,1076,2018-GE,2018,GE,SB,P179,RANAU,43706,4,2,0,1,0,0,93,43531,175,0,0,0
UPKO,EWON BINEBIN,13804,DATUK DR EWON EBIN,0,2018-GE,2018,GE,SB,P179,RANAU,43706,4,2,0,1,0,0,93,43531,175,0,0,0
SOLIDARITI,SOUDI @ SAMI ANDANG,3148,SOUDI @ SAMI BIN ANDANG,0,2018-GE,2018,GE,SB,P179,RANAU,43706,4,2,0,1,0,0,93,43531,175,0,0,0
PCS,ANDAU BIN YASUN @ BRUNO,1110,ANDAU BIN YASUN @ BRUNO,0,2018-GE,2018,GE,SB,P179,RANAU,43706,4,2,0,1,0,0,93,43531,175,0,0,0
UPKO,EWON EBIN,15434,0,3611,2013-GE,2013,GE,SB,P179,RANAU,39053,0,2,0,0,11,87,0,0,0,666,31396,0
PKR,JONATHAN BIN YASIN,11823,0,0,2013-GE,2013,GE,SB,P179,RANAU,39053,0,2,0,0,11,87,0,0,0,666,31396,0
STAR,ULIANAH BTE SITUN @ WIDYA JULIA,2559,0,0,2013-GE,2013,GE,SB,P179,RANAU,39053,0,2,0,0,11,87,0,0,0,666,31396,0
IND,YAZID BIN SAHJINAN,914,0,0,2013-GE,2013,GE,SB,P179,RANAU,39053,0,2,0,0,11,87,0,0,0,666,31396,0
UPKO,DATUK SIRIGAN GUBAT,14074,0,7251,2008-GE,2008,GE,SB,P179,RANAU,30810,0,3,0,0,0,0,0,0,0,653,22201,32
PKR,JONATHAN YASIN,6823,0,0,2008-GE,2008,GE,SB,P179,RANAU,30810,0,3,0,0,0,0,0,0,0,653,22201,32
PASOK,VITOS MARK KODING,619,0,0,2008-GE,2008,GE,SB,P179,RANAU,30810,0,3,0,0,0,0,0,0,0,653,22201,32
UPKO,Bernard Giluk Dompok,7547,0,1387,2004-GE,2004,GE,SB,P179,RANAU,27986,0,3,0,0,39,58,0,0,0,775,19699,0
IND,Ruhimin Adzim,6160,0,0,2004-GE,2004,GE,SB,P179,RANAU,27986,0,3,0,0,39,58,0,0,0,775,19699,0
IND,Karim Adam,3310,0,0,2004-GE,2004,GE,SB,P179,RANAU,27986,0,3,0,0,39,58,0,0,0,775,19699,0
IND,Japiril Suhaimin,1609,0,0,2004-GE,2004,GE,SB,P179,RANAU,27986,0,3,0,0,39,58,0,0,0,775,19699,0
STAR,GAPARI BIN KATINGAN @ GEOFFREY KITINGAN,13286,DATUK DR JEFFREY KITINGAN,45,2018-GE,2018,GE,SB,P180,KENINGAU,51177,6,10,0,2,0,0,82,50888,285,0,0,0
WARISAN,JIKULIN NOINTIN @ ANASTASIUS,13241,JAKE NOINTIN,0,2018-GE,2018,GE,SB,P180,KENINGAU,51177,6,10,0,2,0,0,82,50888,285,0,0,0
PBS,DANIEL BIN KINSIK,12742,DATUK DANIEL KINSIK,0,2018-GE,2018,GE,SB,P180,KENINGAU,51177,6,10,0,2,0,0,82,50888,285,0,0,0
PCS,JIUS BIN AWANG,433,JIUS BIN AWANG,0,2018-GE,2018,GE,SB,P180,KENINGAU,51177,6,10,0,2,0,0,82,50888,285,0,0,0
BEBAS,MAIMIN BIN RIJAN,248,MAIMIN BIN RIJAN @ JEFFRUS RIJAN,0,2018-GE,2018,GE,SB,P180,KENINGAU,51177,6,10,0,2,0,0,82,50888,285,0,0,0
BEBAS,JUSTIN BIN GUKA,199,DATUK JUSTIN GUKA,0,2018-GE,2018,GE,SB,P180,KENINGAU,51177,6,10,0,2,0,0,82,50888,285,0,0,0
PBS,JOSEPH PAIRIN KITINGAN,15818,0,3918,2013-GE,2013,GE,SB,P180,KENINGAU,43691,0,10,0,1,18,70,0,0,0,555,36098,0
STAR,GAPARI BIN KATINGAN @ GEOFFREY KITINGAN,11900,0,0,2013-GE,2013,GE,SB,P180,KENINGAU,43691,0,10,0,1,18,70,0,0,0,555,36098,0
PKR,STEPHEN SANDOR,7825,0,0,2013-GE,2013,GE,SB,P180,KENINGAU,43691,0,10,0,1,18,70,0,0,0,555,36098,0
PBS,DATUK SERI JOSEPH PAIRIN KITINGAN,14598,0,4264,2008-GE,2008,GE,SB,P180,KENINGAU,35578,0,11,0,0,0,0,0,0,0,464,25956,0
PKR,DATUK DR JEFFREY KITINGAN,10334,0,0,2008-GE,2008,GE,SB,P180,KENINGAU,35578,0,11,0,0,0,0,0,0,0,464,25956,0
DAP,PETER KODOU,560,0,0,2008-GE,2008,GE,SB,P180,KENINGAU,35578,0,11,0,0,0,0,0,0,0,464,25956,0
PBS,Joseph Pairin Kitingan,0,0,0,2004-GE,2004,GE,SB,P180,KENINGAU,34510,0,11,0,0,24,65,0,0,0,0,0,0
DAP,NOORITA SUAL,11363,NOORITA SUAL,1133,2018-GE,2018,GE,SB,P181,TENOM,29182,10,11,0,2,0,0,77,29019,160,0,0,0
UMNO,RUBIN BALANG,10230,RUBIN BIN BALANG,0,2018-GE,2018,GE,SB,P181,TENOM,29182,10,11,0,2,0,0,77,29019,160,0,0,0
HARAPAN RAKYAT,LAIMOI @ YUSLINAH BINTI LAIKIM,645,LAIMOI @ YUSLINAH BINTI LAIKIM,0,2018-GE,2018,GE,SB,P181,TENOM,29182,10,11,0,2,0,0,77,29019,160,0,0,0
UMNO,DATUK RAIME BIN UNGGI,9771,0,3886,2013-GE,2013,GE,SB,P181,TENOM,25304,0,12,0,1,21,66,0,0,0,632,20926,0
PKR,MASDIN BIN TUMAS,5885,0,0,2013-GE,2013,GE,SB,P181,TENOM,25304,0,12,0,1,21,66,0,0,0,632,20926,0
STAR,HASMIN @ AZROY BIN ABDULLAH,2449,0,0,2013-GE,2013,GE,SB,P181,TENOM,25304,0,12,0,1,21,66,0,0,0,632,20926,0
SAPP,JAINEH BIN JUAYA @ JIMMY JAWATAH,1766,0,0,2013-GE,2013,GE,SB,P181,TENOM,25304,0,12,0,1,21,66,0,0,0,632,20926,0
KITA,MUTANG @ SYLVESTER BIN DAWAT,423,0,0,2013-GE,2013,GE,SB,P181,TENOM,25304,0,12,0,1,21,66,0,0,0,632,20926,0
UMNO,RAIMIE UNGGI,9535,0,6883,2008-GE,2008,GE,SB,P181,TENOM,20874,0,17,0,0,0,0,0,0,0,523,15705,11
PKR,ADRIS TARIPIN,2652,0,0,2008-GE,2008,GE,SB,P181,TENOM,20874,0,17,0,0,0,0,0,0,0,523,15705,11
IND,JOH JIMMY @ RICHARD JOE JIMMY,2499,0,0,2008-GE,2008,GE,SB,P181,TENOM,20874,0,17,0,0,0,0,0,0,0,523,15705,11
BERSEKUTU,MUTANG @ SYLVESTER DAWAT,485,0,0,2008-GE,2008,GE,SB,P181,TENOM,20874,0,17,0,0,0,0,0,0,0,523,15705,11
UMNO,Raime Unggi,8032,0,2404,2004-GE,2004,GE,SB,P181,TENOM,20417,0,17,0,0,25,57,0,0,0,396,14063,0
IND,Laimun Laikin,5628,0,0,2004-GE,2004,GE,SB,P181,TENOM,20417,0,17,0,0,25,57,0,0,0,396,14063,0
PBRS,ARTHUR JOSEPH KURUP,11783,ARTHUR JOSEPH KURUP,2314,2018-GE,2018,GE,SB,P182,PENSIANGAN,31377,3,2,0,1,0,0,94,31368,9,0,0,0
PKR,RAYMOND AHUAR,9469,RAYMOND BIN AHUAR,0,2018-GE,2018,GE,SB,P182,PENSIANGAN,31377,3,2,0,1,0,0,94,31368,9,0,0,0
SOLIDARITI,JOH BIN JIMMY @ RICHARD JOE JIMMY,2839,RICHARD JOE JIMMY,0,2018-GE,2018,GE,SB,P182,PENSIANGAN,31377,3,2,0,1,0,0,94,31368,9,0,0,0
PCS,MAIDIN BIN ATAK @ MAIDIN HAJI OSMAN,212,MAIDIN BIN ATAK @ MAIDIN HAJI OSMAN,0,2018-GE,2018,GE,SB,P182,PENSIANGAN,31377,3,2,0,1,0,0,94,31368,9,0,0,0
BEBAS,ENGAH BIN SINTAN @ DAHLAN BIN ABDULLAH,65,ENGAH BIN SINTAN,0,2018-GE,2018,GE,SB,P182,PENSIANGAN,31377,3,2,0,1,0,0,94,31368,9,0,0,0
PBRS,JOSEPH KURUP,9467,0,1744,2013-GE,2013,GE,SB,P182,PENSIANGAN,26194,0,1,0,1,12,86,0,0,0,483,21379,0
PKR,RICHARD SAKIAN BIN GUNTING,7723,0,0,2013-GE,2013,GE,SB,P182,PENSIANGAN,26194,0,1,0,1,12,86,0,0,0,483,21379,0
STAR,MARTIN TOMY @ TOMMY,3554,0,0,2013-GE,2013,GE,SB,P182,PENSIANGAN,26194,0,1,0,1,12,86,0,0,0,483,21379,0
IND,FATIMAH BINTI AGITOR @ MOHD DAUD,152,0,0,2013-GE,2013,GE,SB,P182,PENSIANGAN,26194,0,1,0,1,12,86,0,0,0,483,21379,0
PBRS,TAN SRI JOSEPH KURUP (WON UNCONTESTED),0,0,0,2008-GE,2008,GE,SB,P182,PENSIANGAN,19712,0,2,0,0,0,0,0,0,0,0,0,0
PBRS,Bernard S Maraat,5880,0,608,2004-GE,2004,GE,SB,P182,PENSIANGAN,18075,0,2,0,0,12,85,0,0,0,562,12271,0
IND,Martin Tommy,5272,0,0,2004-GE,2004,GE,SB,P182,PENSIANGAN,18075,0,2,0,0,12,85,0,0,0,562,12271,0
SETIA,Razali Suffian Koroh,557,0,0,2004-GE,2004,GE,SB,P182,PENSIANGAN,18075,0,2,0,0,12,85,0,0,0,562,12271,0
UMNO,RONALD KIANDEE,13007,DATUK RONALD KIANDEE,7115,2018-GE,2018,GE,SB,P183,BELURAN,28509,10,1,0,6,0,0,82,28354,155,0,0,0
WARISAN,JAPAR BIN ZAIRUN,5892,DR JAPAR BIN ZAIRUN,0,2018-GE,2018,GE,SB,P183,BELURAN,28509,10,1,0,6,0,0,82,28354,155,0,0,0
HARAPAN RAKYAT,SIPIN BIN KADANDI,996,SIPIN BIN KADANDI,0,2018-GE,2018,GE,SB,P183,BELURAN,28509,10,1,0,6,0,0,82,28354,155,0,0,0
PCS,TOIDY LUIT,284,TOIDY LUIT,0,2018-GE,2018,GE,SB,P183,BELURAN,28509,10,1,0,6,0,0,82,28354,155,0,0,0
PERPADUAN,LEM @ SALIM BIN MATIN,273,LEM MATIN @ SALIM BIN MATIN,0,2018-GE,2018,GE,SB,P183,BELURAN,28509,10,1,0,6,0,0,82,28354,155,0,0,0
BEBAS,SALIMAH BINTI OYONG,246,SALIMAH BINTI OYONG,0,2018-GE,2018,GE,SB,P183,BELURAN,28509,10,1,0,6,0,0,82,28354,155,0,0,0
UMNO,RONALD KIANDEE,13174,0,9988,2013-GE,2013,GE,SB,P183,BELURAN,24688,0,1,0,3,40,56,0,0,0,552,18914,0
